id,screen_name,text,clean_text,dt,label_id,is_predict,label_name,label,Desc
1182,infoRIAU,"9 Pelaku Karhutla di Riau Ditangkap

#beritaRIAU
https://t.co/SNuAfV7P43",laku karhutla riau ditangkapberitariau,2022-07-24 9:19:19,3,1,unknow,mitigasi,
1188,HENDRIDEEN1,"Aparat Amankan Sembilan Terduga Karhutla Tersebar di 4 Kabupaten, Kapolda Riau: Janji Tidak Pandang Bulu https://t.co/osuMHaTujy",aparat aman sembilan duga karhutla sebar kabupaten kapolda riau janji pandang bulu,2022-07-24 9:40:00,1,1,pencegahan,mitigasi,
1190,Potret2417,Alfedri: Pemkab Siap Wujudkan Siak Hijau dengan Siaga Karhutla https://t.co/GzjRU7o3rC,alfedri pemkab siap wujud siak hijau siagakarhutla,2022-07-24 9:48:14,2,1,kebakaran,pencegahan,
1196,makodim_0420,"Patroli Rutin Dan Sosialisasi, Upaya Babinsa Ajak Warga Cegah Karhutla https://t.co/lMKaE2puDB https://t.co/xLdkP2jISc",patroli rutin sosialisasi upaya babinsa ajak warga cegah karhutla,2022-07-24 10:14:52,1,1,pencegahan,pencegahan,
1197,Opsi_min,Ikhtiar Irjen Iqbal Tangani Karhutla: Demi Riau Bebas Asap dan Langit Biru – MSN- https://t.co/C0gJM2shyo – #Opsiin https://t.co/53zojnQDyQ,ikhtiar irjen iqbal tangan karhutla riau bebas asap langit biru msn opsiin,2022-07-24 11:15:31,1,1,pencegahan,pencegahan,
1199,humaspolresdum1,"STOP KARHUTLA!!
.
.
Hentikan Pembakaran Hutan Dan Lahan, Hutan Masa Depan Kita
#BersamaLawanKarhutla
Sigap Tanggap Peduli

#polresdumai
#kotadumai https://t.co/Tj3SkiPWMf",stop karhutlahentikan bakar hutan lahan hutan masa depan kitabersamalawankarhutlasigap tanggap pedulipolresdumaikotadumai,2022-07-24 11:22:08,1,1,pencegahan,mitigasi,
1200,humaspolresdum1,"STOP KARHUTLA!!
.
.
Stop Membuka Lahan Dengan Cara Membakar, Mari Jaga Kelestarian Hutan Kita
#BersamaLawanKarhutla
Sigap Tanggap Peduli

#polresdumai
#kotadumai https://t.co/V99mMiLgE5",stop karhutlastop buka lahan cara bakar jaga lestari hutan kitabersamalawankarhutlasigap tanggap pedulipolresdumaikotadumai,2022-07-24 11:25:12,1,1,pencegahan,pencegahan,
1203,humaspolreskaro,"Bhabinkamtibmas Memberikan Himbauan tentang Karhutla kepada warga masyarakat agar tidak membakar Hutan dan lahan secara sembarangan.
#polrestanahkaro https://t.co/horqVnuc3f",bhabinkamtibmas beri himbauan karhutla warga masyarakat tidak bakar hutan lahan cara sembaranganpolrestanahkaro,2022-07-24 11:31:20,1,1,pencegahan,pencegahan,
1206,FBN_Net,"Jaga Langit Tetap Biru, Polda Riau Komitmen Sinergi Tangani Karhutla https://t.co/BpN1RLGQ1N lewat @FBN_Net",jaga langit tetap biru polda riau komitmen sinergi tangan karhutla lewat,2022-07-24 11:35:48,1,1,pencegahan,pencegahan,
1207,sekilas_riau,"Minimalisir Karhutla, Babinsa Koramil 0321-05 Terus Laksanakan Patroli https://t.co/E6xONEg6Ho",minimalisir karhutla babinsa koramil terus laksanakanpatroli,2022-07-24 11:37:12,2,1,kebakaran,pencegahan,
1208,kodim0313kpr,BABINSA KORAMIL 12/XIII KOTO KAMPAR RUTIN LAKSANAKAN PATROLI KARHUTLA https://t.co/qKZviSGSut,babinsa koramil xi koto kampar rutin laksana patroli karhutla,2022-07-24 11:37:53,1,1,pencegahan,pencegahan,
1210,RagilHadiwibowo,RT @harian_riau: Pemkab Wujudkan Siak Hijau dengan Siaga Karhutla https://t.co/XjYbNhN5hK,pemkab wujud siak hijau siaga karhutla,2022-07-24 11:46:33,2,1,kebakaran,pencegahan,
1211,sekilas_riau,Babinsa Koramil 0321-05 Laksanakan Komsos Dengan Masyarakat dan Sosialisasikan Bahaya Karhutla https://t.co/V4ZFPsRxhk,babinsa koramil laksana komsos masyarakat sosialisasi bahayakarhutla,2022-07-24 11:46:46,2,1,kebakaran,pencegahan,
1212,kodim0313kpr,Babinsa Laksanakan Patroli Rutin Agar Tidak Terjadinya Karhutla di Desa Binaan https://t.co/E1wuHBu0mK,babinsa laksana patroli rutin tidak jadi karhutla desa bina,2022-07-24 12:11:48,1,1,pencegahan,pencegahan,
1213,jpnncom,"Kapolda Riau Irjen Mohammad Iqbal atau Irjen Iqbal berjanji tidak akan pandang bulu terhadap pelaku karhutla di wilayah hukumnya, Ini buktinya. #IrjenIqbal https://t.co/mx5ZAthQI8",kapolda riau irjen mohammad iqbal irjen iqbal janji akan pandang bulu hadap laku karhutla wilayah hukum bukti irjeniqbal,2022-07-24 12:12:03,1,1,pencegahan,mitigasi,
1214,Zyanpatra,Irjen Iqbal Tidak Akan Pandang Bulu Menyikat Pelaku Karhutla https://t.co/dXLl03sJ15,irjen iqbal akan pandang bulu sikat pelakukarhutla,2022-07-24 12:14:47,2,1,kebakaran,mitigasi,
1217,kodim0322siak,"Penanggulangan Karhutla di Wilayah Koramil 02/Sungai Apit, Tak Ditemukan Titik Api dan Asap

https://t.co/3YcoDQxciS",tanggulang karhutla wilayah koramil sungai apit tak temu titik api asap,2022-07-24 12:40:51,1,1,pencegahan,penanggulangan,
1218,banglintas,"Jaga Langit Tetap Biru, Polda Riau Komitmen Sinergi Tangani Karhutla https://t.co/hYauDji2fo",jaga langit tetap biru polda riau komitmen sinergi tanganikarhutla,2022-07-24 12:46:48,1,1,pencegahan,pencegahan,
1219,kodim0322siak,Babinsa Serda Edy Simanjuntak Ajak Warga Bepatroli Karhutla https://t.co/MNLKZbXWHx,babinsa serda edy simanjuntak ajak warga bepatroli karhutla,2022-07-24 13:28:20,2,1,kebakaran,pencegahan,
1220,bertuahpos,Polda Riau Tangani Sejumlah Tersangka di Balik Kasus Karhutla https://t.co/hTCKzpp0qf,polda riau tangan jumlah sangka balik kasuskarhutla,2022-07-24 13:36:22,2,1,kebakaran,mitigasi,
1221,redberkalteng,Dideteksi Dini Daerah Rawan Karhutla https://t.co/u7BzBUIYhr,deteksi dini daerah rawankarhutla,2022-07-24 13:43:34,3,1,unknow,mitigasi,
1223,buletinfm,"#BuletinFMHighlights

• Sesak nafas, kejang terlalu tertekan didesak kahwin
• Hero sambut budak jatuh dari tingkat lima
• Lydia de Vega bertarung nyawa

#BuletinFM #sesaknafas #kejang #kahwin #sambutbudak #jatuh #LydiadeVega

Sumber: @bharianmy @hmetromy https://t.co/eivNDwAWbp",buletinfmhighlights sesak nafas kejang terlalu tekan desak kahwin hero sambut budak jatuh tingkat lima lydia de vega tarung nyawabuletinfm sesaknafas kejang kahwin sambutbudak jatuh lydiadevegasumber,2022-07-24 14:08:41,2,1,kebakaran,unknow,
1224,InfoHumasBMKG,"Siang #SobatBMKG! 
Mimin datang bawa info terbaru mengenai titik panas pada 23 Juli nih, yuk disimak?

Total 13 titik panas indikasi karhutla di wilayah Indonesia, yaitu Kalbar (3), Maluku (2), NTB (2), dan NTT (6).

Hindari kegiatan pemicu kebakaran hutan ya?
#TitikPanas
#BMKG https://t.co/BX0GccwW5w",siang sobatbmkg mimin datang bawa info baru kena titik panas juli nih yuk disimaktotal titik panas indikasi karhutla wilayah indonesia kalbar malu ntb ntt hindar giat picu bakar hutan yatitikpanasbmkg,2022-07-24 14:15:33,2,1,kebakaran,kebakaran,
1225,BNPB_Indonesia,"Kebakaran hutan dan lahan (karhutla) terjadi pada beberapa kawasan di Kabupaten Aceh Selatan, Provinsi Aceh, Sabtu (23/7). Sekitar 3 hektar lahan terbakar pada insiden tersebut. 

Selengkapnya: https://t.co/3lh1kJsmPC https://t.co/KEKJomn8l9",bakar hutan lahan karhutla jadi beberapa kawasan kabupaten aceh selatan provinsi aceh sabtu hektar lahan bakar insiden tersebutselengkapnya,2022-07-24 14:25:17,2,1,kebakaran,kebakaran,
1226,MedialokalCo,Babinsa Koramil 09/Kemuning Pantau Titik Api Terhadap Karhutla di Wilayah https://t.co/pIaqC1LoAs https://t.co/lw64dibcj4,babinsa koramil kemuning pantau titik api hadap karhutla wilayah,2022-07-24 14:58:06,1,1,pencegahan,pencegahan,
1227,polrespasaman,Operasi Bina Karuna Singgalang 2022 Polres Pasaman Gencar Imbau Warga Cegah Karhutla https://t.co/paon0356rn,operasi bina karuna singgalang polres pasaman gencar imbau warga cegah karhutla,2022-07-24 15:13:40,1,1,pencegahan,pencegahan,
1228,imanmr5,https://t.co/1PoQ8fbZNF cc @BNPB_Indonesia  #JokowiPercayaET  Citayam Fashion Week #AlmeidaOut  Baim Wong  #PersijaDay,cc jokowipercayaet citayam fashion week almeidaout baim wong persijaday,2022-07-24 17:41:49,1,1,pencegahan,unknow,
1229,tvrinewscom,"#TVRINews Karhutla Terjadi di Beberapa Gampong Aceh Selatan

https://t.co/vnITEgaQMW",tvrinews karhutla jadi beberapa gampong aceh selatan,2022-07-24 17:50:27,2,1,kebakaran,kebakaran,
1230,mediaindonesia,Penurunan potensi hujan yang dimulai bulan ini akan menyebabkan peningkatan kerawanan karhutla hingga akhir tahun.  https://t.co/38sJaGtPgs,turun potensi hujan mulai bulan akan tingkat rawan karhutla hingga akhir tahun,2022-07-24 19:48:29,1,1,pencegahan,kebakaran,
1232,beritasampit_id,"#BeritaSampit
Polsek Danau Sembuluh Sosialisasi Larangan Membakar Hutan dan Lahan https://t.co/fwkbFQsIHF KUALA PEMBUANG – Dalam upaya mengantisipasi kebakaran hutan dan lahan (Karhutla), pe... https://t.co/YpzIUAEUuY",beritasampitpolsek danau sembuluh sosialisasi larang bakar hutan lahan kuala buang upaya antisipasi bakar hutan lahan karhutla pe,2022-07-24 21:13:23,2,1,kebakaran,pencegahan,
1233,tetsu0724d,"RT @BNPB_Indonesia: Kebakaran hutan dan lahan (karhutla) terjadi pada beberapa kawasan di Kabupaten Aceh Selatan, Provinsi Aceh, Sabtu (23/…",bakar hutan lahan karhutla jadi beberapa kawasan kabupaten aceh selatan provinsi aceh sabtu,2022-07-24 21:22:17,1,1,pencegahan,kebakaran,
1234,jpnncom,Bupati Kubu Raya Muda Mahendrawan meminta masyarakat tidak membuka lahan dengan cara membakar. Masyarakat harus memahami efek karhulta.  #karhutla https://t.co/ObNnGhmRf8,bupati kubu raya muda mahendrawan minta masyarakat buka lahan cara bakar masyarakat paham efek karhulta karhutla,2022-07-24 23:58:03,1,1,pencegahan,pencegahan,
1235,HumasBengkalis1,RT @HumasBengkalis1: Patroli pencegahan karhutla di jl. Kamboja Desa Pinggir Kec. pinggir https://t.co/LQgGsKUcZb,patroli cegah karhutla jl kamboja desa pinggir kec pinggir,2022-07-25 0:24:34,1,1,pencegahan,pencegahan,
1236,GoRiauCom,"Meningkat, Karhutla di Kampar Hanguskan Lahan 139,4 Hektare hingga Juli 2022 https://t.co/Ih3YxcsqxH #GoRiau",tingkat karhutla kampar hangus lahan hektare hingga juli goriau,2022-07-25 4:05:03,1,1,pencegahan,rehabilitasi,
1237,SaintChyril,Sekalian wisata karhutla dan wahana angin ribut...,sekali wisata karhutla wahana angin ribut,2022-07-25 7:55:05,2,1,kebakaran,kebakaran,
1239,RagilHadiwibowo,"RT @harian_riau: Karhutla di Kampar Hanguskan Lahan 139,4 Hektare hingga Juli 2022 https://t.co/RkfqaG8yyJ",karhutla kampar hangus lahan hektare hingga juli,2022-07-25 8:55:04,2,1,kebakaran,kebakaran,
1240,infobmkgkalbar,"Hai Sobat Info BMKG Kalbar,
Waspada potensi kemudahan terjadinya kebakaran hutan dan lahan di wilayah Kalimantan Barat tanggal 26 s.d 28 Juli 2022 beberapa wilayah Kalbar 
#karhutla 
#karhutlakalbar 
#infobmkgkalbar 
#cuacakalbar https://t.co/QSsnlTitWO",hai sobat info bmkg kalbarwaspada potensi mudah jadi bakar hutan lahan wilayah kalimantan barat tanggal sd juli beberapa wilayah kalbar karhutla karhutlakalbar infobmkgkalbar cuacakalbar,2022-07-25 9:02:11,5,1,rehabilitasi,mitigasi,
1250,DumaiHumas,"Cegah karhutla sebelum terjadi dengan cara tidak membakar lahan
#StopKarhutla https://t.co/vqZX7RLE6W",cegah karhutla jadi cara bakar lahanstopkarhutla,2022-07-25 9:58:49,2,1,kebakaran,pencegahan,
1251,catchmeupid,"Heatwave bukan cuma nyebabin karhutla di Spanyol, Portugal, dan Perancis. 

Sejak Jumat kemarin, Hutan Oak Fire, California, AS kebakaran eksplosif. 

Ribuan warga dievakuasi dan saat ini berada dalam status darurat. https://t.co/5NpF8MSyWX",heatwave bukan cuma nyebabin karhutla spanyol portugal perancis sejak jumat kemarin hutan oak fire california as bakar eksplosif ribu warga evakuasi saat ada status darurat,2022-07-25 10:02:52,1,1,pencegahan,rehabilitasi,
1255,P4R_ZIV4L,"Tiati guys, lagi musim panas gede",tiati guys musim panas gede,2022-07-25 10:06:05,2,1,kebakaran,pencegahan,
1259,voidotid,Badan Meteorologi Klimatologi dan Geofisika (BMKG) melaporkan seluruh wilayah di Nusa Tenggara Timur (NTT) saat ini berstatus sangat mudah terjadinya kebakaran hutan dan lahan (karhutla). https://t.co/EcJPAbzhhg,badan meteorologi klimatologi geofisika bmkg lapor seluruh wilayah nusa tenggara timur ntt ini status sangat mudah jadi bakar hutan lahan karhutla,2022-07-25 10:10:42,1,1,pencegahan,penanggulangan,
1265,ubl_bemfti,"[News On Week] 

Aplikasi Asap Digital Resmi Diluncurkan, Irjen Imam Sugianto Beber Keunggulannya.

Peluncuran aplikasi tersebut merupakan bagian dari upaya penanggulangan bencana kebakaran hutan dan lahan (karhutla).

Info lengkap : https://t.co/wdQlLNnoOX https://t.co/jh915DUUXQ",news on week aplikasi asap digital resmi luncur irjen imam sugianto beber keunggulannyapeluncuran aplikasi sebut rupa dari upaya tanggulang bencana bakar hutan lahan karhutlainfo lengkap,2022-07-25 10:29:56,1,1,pencegahan,penanggulangan,
1269,mediakampar_,"Karhutla di Kampar Meningkat, Hanguskan 139,4 Hektar Lahan https://t.co/EJAYFlIAPn",karhutla kampar tingkat hangus hektarlahan,2022-07-25 10:48:14,2,1,kebakaran,kebakaran,
1272,kodim0313kpr,"Tak Henti-hentinya, Babinsa Koramil 12/XIII Koto Kampar Sosialisasi dan Patroli Karhutla https://t.co/4FCjTfIdjq",tak hentihentinya babinsa koramil xi koto kampar sosialisasi patroli karhutla,2022-07-25 11:17:02,1,1,pencegahan,penanggulangan,
1273,Line_LKH,"Cegah Karhutla, Babinsa Koramil 04/PWK Rutin Laksanakan Patroli dan Sosialisasi https://t.co/nuAf0VrLrv",cegah karhutla babinsa koramil pwk rutin laksana patroli dansosialisasi,2022-07-25 11:17:11,1,1,pencegahan,pencegahan,
1275,01_rumbai,"Cegah Karhutla, Serda Junaidi Komsos Bersama Warga Binaan https://t.co/0As6frbq1B https://t.co/fYi4KPwQK5",cegah karhutla serda junaidi komsos sama warga bina,2022-07-25 11:27:37,2,1,kebakaran,pencegahan,
1276,aktualofficial,Prajurit Kodim Ajak Warga Tanam Jagung Cegah Karhutla https://t.co/NQIjdY3SPh,prajurit kodim ajak warga tanam jagung cegahkarhutla,2022-07-25 11:33:12,2,1,kebakaran,penanggulangan,
1277,CircassiaDaily,Prajurit Kodim 0402/OKI ajak warga tanam jagung cegah karhutla https://t.co/LvwIq65lL2,prajurit kodim oki ajak warga tanam jagung cegahkarhutla,2022-07-25 11:35:17,2,1,kebakaran,penanggulangan,
1281,MedialokalCo,Babinsa Koramil 07/Reteh Laksanakan Patroli Bekas dan Sosialisasi Karhutla https://t.co/q89fB2OVHv https://t.co/hmbvMHbZF0,babinsa koramil reteh laksana patroli bekas sosialisasi karhutla,2022-07-25 11:59:03,2,1,kebakaran,penanggulangan,
1282,kangalex1706,Babinsa Koramil Pwk 04 Medang Kampai Rutin Melaksanakan Patroli dan Sosialisasi Stop Karhutla https://t.co/T543joZ9Sq https://t.co/7NKfPfAjGZ,babinsa koramil pwk medang kampai rutin laksana patroli sosialisasi stop karhutla,2022-07-25 12:05:06,1,1,pencegahan,penanggulangan,
1283,SpiritRiau_com,"Karhutla di Riau Sudah Padam, BPBD Catat Lahan Terbakar Capai Seribu Hektare Lebih https://t.co/Cu8b0NI8D7",karhutla riau padam bpbd catat lahan bakar capai ribu hektare lebih,2022-07-25 12:08:52,1,1,pencegahan,rehabilitasi,
1285,kodim0313kpr,Babinsa Koramil 09/Langgam Tingkatkan Patroli Terpadu Pencegahan Karhutla Di Wilayah https://t.co/JTv5JWxLpS,babinsa koramil langgam tingkat patroli padu cegah karhutla wilayah,2022-07-25 12:10:04,1,1,pencegahan,pencegahan,
1286,halloriau,"Luas Karhutla di Riau Seribu Hektare Lebih, Kepala BPBD Bilang Begini
https://t.co/QHk4XPS6gC",luas karhutla riau ribu hektare lebih kepala bpbd bilang begini,2022-07-25 12:11:29,1,1,pencegahan,kebakaran,
1287,Suwandierikson1,"Jaga Langit Tetap Biru, Polda Riau Komitmen Sinergi Tangani Karhutla https://t.co/MsbxvCNTgp @Suwandierikson1 @senkompusat @CCICPolri @senkomriau @infoseputapolri @DivHumas_Polri @NTMCLantasPolri @PolriMerahPutih @HumasPoldaRiau",jaga langit tetap biru polda riau komitmen sinergi tangan karhutla,2022-07-25 12:18:48,1,1,pencegahan,pencegahan,
1297,PolsekKuntoDs,"KAPOLSEK KUNTO DARUSSALAM
MELAKSANAKAN GIAT SOSIALISASI KARHUTLA DAN PENYAKIT MASYARAKAT ( PEKAT ) DI DAERAH KEC. PAGARAN TAPAH DARUSSALAM WILAYAH HUKUM POLSEK KUNTO DARUSSALAM

#humaspolda_riau
#humaspolresrohul
#bagopspolresrohul
#humaspolsekkuntodarussalam https://t.co/HnKcxVCtj7",kapolsek kunto darussalammelaksanakan giat sosialisasi karhutla sakit masyarakat pekat daerah kec pagar tapah darussalam wilayah hukum polsek kunto darussalamhumaspoldariauhumaspolresrohulbagopspolresrohulhumaspolsekkuntodarussalam,2022-07-25 13:05:17,1,1,pencegahan,penanggulangan,
1299,kodim0322siak,"Disaat Patroli Karhutla,Babinsa Bersama Tiga Warga Tidak Temukan Asap dan Api https://t.co/RQaSATUATZ",patroli karhutlababinsa sama tiga warga temu asap api,2022-07-25 13:23:05,2,1,kebakaran,penanggulangan,
1300,ElshintaDotcom,BMKG: Seluruh wilayah NTT berstatus sangat mudah terjadi karhutla https://t.co/eGq54tG6zW https://t.co/VS90xPnImN,bmkg seluruh wilayah ntt status sangat mudah jadi karhutla,2022-07-25 13:43:12,1,1,pencegahan,mitigasi,
1303,ForumTerkini,"Polsek Sungai Raya Imbau Stop Bakar Lahan Cegah Karhutla di Kalimantan Barat
https://t.co/60JyAz20GQ",polsek sungai raya imbau stop bakar lahan cegah karhutla kalimantan barat,2022-07-25 14:31:34,1,1,pencegahan,pencegahan,
1304,NAWACITAPOST1,Bersama Warga Maredan Bhabinkamtibmas Polsek Tualang Melakukan Patroli Karhutla https://t.co/5Y5nw4176R,sama warga maredan bhabinkamtibmas polsek tualang laku patrolikarhutla,2022-07-25 14:32:41,2,1,kebakaran,mitigasi,
1305,persbhayangkar2,Polres Muaro Jambi Melaksanakan Simulasi Karhutla di Desa Betung https://t.co/1NlBRnC9AE,polres muaro jambi laksana simulasi karhutla desabetung,2022-07-25 14:40:59,2,1,kebakaran,mitigasi,
1308,gnews_pemalang,"Kunjungi Polda Jambi, Mahasiswa Berbagai Negara di Asia Diperkenalkan Asap Digital Penanganan Karhutla https://t.co/wxZy0BfASz",kunjung polda jambi mahasiswa bagai negara asia kenal asap digital tangan karhutla,2022-07-25 15:09:54,1,1,pencegahan,penanggulangan,
1310,Polrestanjabtim,"Senin 25 Juli 2022

Pelaksanaan himbauan dan sosialisasi karhutla

#polrestanjabtim @polda_jambi @divisihumaspolri @polres_tanjab_timur https://t.co/pMmxobTBJT",senin juli laksana himbauan sosialisasi karhutlapolrestanjabtim,2022-07-25 15:15:02,2,1,kebakaran,penanggulangan,
1311,FBN_Net,"Polres Inhu dan Seluruh Polsek Patroli Karhutla, Kebakaran Nihil https://t.co/vy237MNgjL lewat @FBN_Net",polres inhu seluruh polsek patroli karhutla bakar nihil lewat,2022-07-25 15:18:37,1,1,pencegahan,penanggulangan,
1312,FBN_Net,"Polres Inhu dan Seluruh Polsek Patroli Karhutla, Kebakaran Nihil https://t.co/vy237N4RIl",polres inhu seluruh polsek patroli karhutla kebakarannihil,2022-07-25 15:18:55,2,1,kebakaran,penanggulangan,
1313,bocorantogelHK,Prajurit Kodim 0402/OKI ajak warga tanam jagung cegah karhutla https://t.co/FbuJ54ay86,prajurit kodim oki ajak warga tanam jagung cegah karhutla,2022-07-25 15:27:39,1,1,pencegahan,pencegahan,
1315,detik_sumut,BNPB Kirim 2 Heli Water Bombing Padamkan Karhutla di Riau https://t.co/C2q2A8E0tK,bnpb kirim heli water bombing padam karhutla riau,2022-07-25 15:43:22,2,1,kebakaran,kebakaran,
1320,mbsnewsid,"Cegah Karhutla, Masyarakat Kubu Raya Diimbau Tidak Membersihkan Lahan dengan Cara Membakar  https://t.co/q3A2Sbdwuz",cegah karhutla masyarakat kubu raya imbau bersih lahan cara bakar,2022-07-25 16:46:39,1,1,pencegahan,penanggulangan,
1323,voaindonesia,"Kebakaran hutan di Kabupaten Mariposa, California terjadi sejak Jumat (22/7). Penyebab dari kebakaran hutan masih diinvestigasi pihak berwenang. Namun, cuaca panas dan tumbuh-tumbuhan kering disebut sebagai pemicunya.

#kebakaran #karhutla #california https://t.co/3jhfnMDpJD",bakar hutan kabupaten mariposa california jadi sejak jumat dari bakar hutan investigasi pihak wenang cuaca panas tumbuhtumbuhan kering sebut bagai pemicunyakebakaran karhutla california,2022-07-25 17:00:03,1,1,pencegahan,rehabilitasi,
1325,Ipinmuach,"RT @voaindonesia: Kebakaran hutan di Kabupaten Mariposa, California terjadi sejak Jumat (22/7). Penyebab dari kebakaran hutan masih diinves…",bakar hutan kabupaten mariposa california jadi sejak jumat dari bakar hutan diinves,2022-07-25 17:06:29,1,1,pencegahan,kebakaran,
1326,pilarjambi,Polda Jambi Paparkan Penanganan Karhutla ke Mahasiswa Perwakilan dari Luar Negeri https://t.co/dveAIrNkje,polda jambi papar tangan karhutla mahasiswa wakil luarnegeri,2022-07-25 17:14:09,2,1,kebakaran,penanggulangan,
1327,voidotid,"Aparat Kepolisian Sektor (Polsek) Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat, mengintensifkan patroli di daerah ini untuk mencegah kebakaran hutan dan lahan (karhutla). https://t.co/58ImpacP0Z",aparat polisi sektor polsek sungai raya kabupaten kubu raya kalimantan barat intensif patroli daerah untuk cegah bakar hutan lahan karhutla,2022-07-25 17:37:50,1,1,pencegahan,penanggulangan,
1330,CreativeTimur,BMKG: Wilayah NTT Berstatus Mudah Terjadi Karhutla https://t.co/0T6SOF8nFO,bmkg wilayah ntt status mudah jadi karhutla,2022-07-25 18:22:38,2,1,kebakaran,mitigasi,
1331,satbinmas_okus,Personil Satbinmas melaksanakan kegiatan penayangan video himbauan Karhutla di Terminal Muaradua https://t.co/u8LfnFe5FY,personil satbinmas laksana giat tayang video himbauan karhutla terminal muaradua,2022-07-25 18:37:05,1,1,pencegahan,penanggulangan,
1332,lutfimove,"Persediaan Dokumen Rencana Kontijensi Karhutla... (25/Jul) , trend - Chelsea #tender #lelang https://t.co/SocE4LSuSf",sedia dokumen rencana kontijensi karhutla jul trend chelsea tender lelang,2022-07-25 18:55:21,1,1,pencegahan,unknow,
1333,rakyatmerdeka,"Karhutla di California: Dipicu Cuaca Panas, 6.000 Dievakuasi https://t.co/8bYtXronl4",karhutla california picu cuaca panas evakuasi,2022-07-25 19:12:03,2,1,kebakaran,rehabilitasi,
1335,republikaonline,Masyarakat Sungai Raya diimbau tidak membakar hutan untuk membuka lahan berkebun  https://t.co/HNfwXEh3zN,masyarakat sungai raya imbau bakar hutan buka lahan kebun,2022-07-25 19:23:56,1,1,pencegahan,penanggulangan,
1336,voidotid,"BNPB mencatat kebakaran hutan dan lahan (karhutla) menjadi bencana paling tinggi terjadi selama sepekan terakhir, mulai 18-24 Juli 2022. https://t.co/GLTGNgtm5y",bnpb catat bakar hutan lahan karhutla jadi bencana paling tinggi jadi lama pek akhir mulai juli,2022-07-25 19:26:51,1,1,pencegahan,mitigasi,
1339,okezonenews,"Intensitas Karhutla Naik, BNPB: 53,8 Hektare Terbakar dalam Sepekan #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/2zYKJAuJBQ",intensitas karhutla naik bnpb hektare bakar pek lengkapcepatberitanya beritaterkini berita news beritanasional,2022-07-25 19:42:30,1,1,pencegahan,kebakaran,
1340,antaranews,"BNPB mencatat bencana karhutla pada periode 18-24 juni telah terjadi sebanyak 18 kejadian. 

https://t.co/UGUikjWqRz",bnpb catat bencana karhutla periode juni jadi banyak jadi,2022-07-25 19:46:41,1,1,pencegahan,rehabilitasi,
1341,radarsampit,Karhutla Terjang Dua Desa Pesisir Kumai https://t.co/185BbemRHl,karhutla terjang desa pesisirkumai,2022-07-25 19:48:04,3,1,unknow,kebakaran,
1342,Metro_TV,"Kebakaran di kawasan Padang Sabana Flores Timur, NTT sudah berhasil padam dengan sendirinya. BPBD membenarkan api sudah padam, namun BPBD mengeluhkan keterbatasan peralatan untuk memadamkan api jika karhutla kembali terjadi. 

#MetroSiang #kebakaranhutanNTT #PadangSabanaFlores https://t.co/dC0WdBglvW",bakar kawasan padang sabana flores timur ntt hasil padam sendiri bpbd benar api padam bpbd keluh batas alat madam api karhutla jadi metrosiang kebakaranhutanntt padangsabanaflores,2022-07-25 20:02:24,2,1,kebakaran,kebakaran,
1343,jpmtelevisi,Polsek Bangko Lakukan Pendinginan Karhutla https://t.co/oq1ZOy3Zz8 via @YouTube,polsek bangko laku dingin karhutla via,2022-07-25 20:08:06,2,1,kebakaran,rehabilitasi,
1344,info_rahmi,BNPB: Kejadian bencana karhutla terbanyak selama sepekan #beritaindo #beritaterkini #indonews https://t.co/J6AdBwNuTY,bnpb jadi bencana karhutla banyak lama pek beritaindo beritaterkini indonews,2022-07-25 20:12:26,1,1,pencegahan,rehabilitasi,
1345,da_popo,RT @Klasterkarhutla: Pentingnya upaya bersama kolaboratif lintas sektoral dalam pengendalian karhutla https://t.co/CvteJLY5ac,penting upaya sama kolaboratif lintas sektoral kendali karhutla,2022-07-25 20:25:45,2,1,kebakaran,pencegahan,
1346,infoRIAU,"BNPB Kirim 2 Heli Water Bombing Padamkan Karhutla di Riau

#beritaRIAU
https://t.co/B6juN9EXjP",bnpb kirim heli water bombing padam karhutla riauberitariau,2022-07-25 20:36:00,2,1,kebakaran,kebakaran,
1348,InforiauCo,#BeritaTerkini Kembali Riau Dapat Bantuan Helikopter Tanggulangi Karhutla https://t.co/64nMYqz3Gi #news #inforiau #infoterkini #riauinfo,beritaterkini riau bantu helikopter tanggulang karhutla news inforiau infoterkini riauinfo,2022-07-25 20:48:00,1,1,pencegahan,rehabilitasi,
1349,Riau1Official,Kembali Riau Dapat Bantuan Helikopter Tanggulangi Karhutla: https://t.co/fvfXioG0Q1 - Bantuan helikopter water boombing jenis MI 8 sebanyak 2 unit dari Badan Nasional Penanggulangan Bencana (BNPB) kembali diterima Provinsi Riau. gigih1 Penambahan… https://t.co/tyFqqnteFU,riau bantu helikopter tanggulang karhutla bantu helikopter water boombing jenis mi banyak unit badan nasional tanggulang bencana bnpb terima provinsi riau gigih tambah,2022-07-25 20:48:09,5,1,rehabilitasi,rehabilitasi,
1352,republikaonline,Tercatat ada 18 kejadian karhutla dalam periode sepekan ini. https://t.co/48nQWv8uHq,catat jadi karhutla periode pek,2022-07-25 20:58:54,2,1,kebakaran,rehabilitasi,
